dataset,angle_deg,preprocessing,wavenumber_cm,processed_signal
SiC_15deg,15.0,rolling_q20_401cm,1628.347,0.009023008769682787
SiC_15deg,15.0,rolling_q20_401cm,1630.347,0.00906149171972234
SiC_15deg,15.0,rolling_q20_401cm,1632.347,0.009361718266736761
SiC_15deg,15.0,rolling_q20_401cm,1634.347,0.00961681437893591
SiC_15deg,15.0,rolling_q20_401cm,1636.347,0.009664312593251288
SiC_15deg,15.0,rolling_q20_401cm,1638.347,0.009322065895762647
SiC_15deg,15.0,rolling_q20_401cm,1640.347,0.009409361748313553
SiC_15deg,15.0,rolling_q20_401cm,1642.347,0.009333469538547938
SiC_15deg,15.0,rolling_q20_401cm,1644.347,0.009130990461575282
SiC_15deg,15.0,rolling_q20_401cm,1646.347,0.008720265783815987
SiC_15deg,15.0,rolling_q20_401cm,1648.347,0.008182646589716179
SiC_15deg,15.0,rolling_q20_401cm,1650.347,0.007962175240647877
SiC_15deg,15.0,rolling_q20_401cm,1652.347,0.007638036420720111
SiC_15deg,15.0,rolling_q20_401cm,1654.347,0.006703366638373063
SiC_15deg,15.0,rolling_q20_401cm,1656.347,0.006817398521172633
SiC_15deg,15.0,rolling_q20_401cm,1658.347,0.007049303394691673
SiC_15deg,15.0,rolling_q20_401cm,1660.347,0.006825850370907825
SiC_15deg,15.0,rolling_q20_401cm,1662.347,0.006335210190716227
SiC_15deg,15.0,rolling_q20_401cm,1664.347,0.0059833667057529166
SiC_15deg,15.0,rolling_q20_401cm,1666.347,0.006171736057292125
SiC_15deg,15.0,rolling_q20_401cm,1668.347,0.005904698766288323
SiC_15deg,15.0,rolling_q20_401cm,1670.347,0.005336394691052125
SiC_15deg,15.0,rolling_q20_401cm,1672.347,0.005023047242089433
SiC_15deg,15.0,rolling_q20_401cm,1674.347,0.004061604079018953
SiC_15deg,15.0,rolling_q20_401cm,1676.347,0.0034909326347865297
SiC_15deg,15.0,rolling_q20_401cm,1678.347,0.0030978955405126783
SiC_15deg,15.0,rolling_q20_401cm,1680.347,0.0028884007989359015
SiC_15deg,15.0,rolling_q20_401cm,1682.347,0.002454871383168243
SiC_15deg,15.0,rolling_q20_401cm,1684.347,0.0017946325511055392
SiC_15deg,15.0,rolling_q20_401cm,1686.347,0.0010748372388944259
SiC_15deg,15.0,rolling_q20_401cm,1688.347,0.0009886295029127843
SiC_15deg,15.0,rolling_q20_401cm,1690.347,0.0005577652810935794
SiC_15deg,15.0,rolling_q20_401cm,1692.347,0.00025311387524412513
SiC_15deg,15.0,rolling_q20_401cm,1694.347,-9.131692596034543e-05
SiC_15deg,15.0,rolling_q20_401cm,1696.347,-0.0002596061986725475
SiC_15deg,15.0,rolling_q20_401cm,1698.347,-0.00040309526130785775
SiC_15deg,15.0,rolling_q20_401cm,1700.347,-0.001288500282230405
SiC_15deg,15.0,rolling_q20_401cm,1702.347,-0.0015849253780350638
SiC_15deg,15.0,rolling_q20_401cm,1704.347,-0.001948061599165081
SiC_15deg,15.0,rolling_q20_401cm,1706.347,-0.002549303251686509
SiC_15deg,15.0,rolling_q20_401cm,1708.347,-0.00260648263760649
SiC_15deg,15.0,rolling_q20_401cm,1710.347,-0.0029185874021013815
SiC_15deg,15.0,rolling_q20_401cm,1712.347,-0.0032431390441350918
SiC_15deg,15.0,rolling_q20_401cm,1714.347,-0.0033166097794873352
SiC_15deg,15.0,rolling_q20_401cm,1716.347,-0.0037379726429727935
SiC_15deg,15.0,rolling_q20_401cm,1718.347,-0.004670983074300613
SiC_15deg,15.0,rolling_q20_401cm,1720.347,-0.005057467708325521
SiC_15deg,15.0,rolling_q20_401cm,1722.347,-0.0051368955919354215
SiC_15deg,15.0,rolling_q20_401cm,1724.347,-0.005241444769381933
SiC_15deg,15.0,rolling_q20_401cm,1726.347,-0.005482083097537118
SiC_15deg,15.0,rolling_q20_401cm,1728.347,-0.005453191167661605
SiC_15deg,15.0,rolling_q20_401cm,1730.347,-0.005441979464342108
SiC_15deg,15.0,rolling_q20_401cm,1732.347,-0.00572009086612685
SiC_15deg,15.0,rolling_q20_401cm,1734.347,-0.006088162461617088
SiC_15deg,15.0,rolling_q20_401cm,1736.347,-0.005943472445047506
SiC_15deg,15.0,rolling_q20_401cm,1738.347,-0.005830845122640817
SiC_15deg,15.0,rolling_q20_401cm,1740.347,-0.005913373139860763
SiC_15deg,15.0,rolling_q20_401cm,1742.347,-0.005921773526266607
SiC_15deg,15.0,rolling_q20_401cm,1744.347,-0.005777721279072336
SiC_15deg,15.0,rolling_q20_401cm,1746.347,-0.005569478995546164
SiC_15deg,15.0,rolling_q20_401cm,1748.347,-0.005464582734466596
SiC_15deg,15.0,rolling_q20_401cm,1750.347,-0.0059205193896752235
SiC_15deg,15.0,rolling_q20_401cm,1752.347,-0.005872737488472031
SiC_15deg,15.0,rolling_q20_401cm,1754.347,-0.005557072616499211
SiC_15deg,15.0,rolling_q20_401cm,1756.347,-0.005436202963512273
SiC_15deg,15.0,rolling_q20_401cm,1758.347,-0.0051123771821844095
SiC_15deg,15.0,rolling_q20_401cm,1760.347,-0.004881514849611886
SiC_15deg,15.0,rolling_q20_401cm,1762.347,-0.004549297629216272
SiC_15deg,15.0,rolling_q20_401cm,1764.347,-0.004182126951231215
SiC_15deg,15.0,rolling_q20_401cm,1766.347,-0.0037560570043835852
SiC_15deg,15.0,rolling_q20_401cm,1768.347,-0.0034948702581180115
SiC_15deg,15.0,rolling_q20_401cm,1770.347,-0.003032668580809779
SiC_15deg,15.0,rolling_q20_401cm,1772.347,-0.0027717494825993407
SiC_15deg,15.0,rolling_q20_401cm,1774.347,-0.002557765621603565
SiC_15deg,15.0,rolling_q20_401cm,1776.347,-0.0018514588732631578
SiC_15deg,15.0,rolling_q20_401cm,1778.347,-0.001406239495877344
SiC_15deg,15.0,rolling_q20_401cm,1780.347,-0.0007940020971221608
SiC_15deg,15.0,rolling_q20_401cm,1782.347,-7.885839297278171e-05
SiC_15deg,15.0,rolling_q20_401cm,1784.347,0.00045844426262894736
SiC_15deg,15.0,rolling_q20_401cm,1786.347,0.0009744076167782488
SiC_15deg,15.0,rolling_q20_401cm,1788.347,0.0019014742335832489
SiC_15deg,15.0,rolling_q20_401cm,1790.347,0.002538204243541785
SiC_15deg,15.0,rolling_q20_401cm,1792.347,0.0032822641875251677
SiC_15deg,15.0,rolling_q20_401cm,1794.347,0.0038709675122139673
SiC_15deg,15.0,rolling_q20_401cm,1796.347,0.00435379588005627
SiC_15deg,15.0,rolling_q20_401cm,1798.347,0.004838008335657893
SiC_15deg,15.0,rolling_q20_401cm,1800.347,0.005440127395408971
SiC_15deg,15.0,rolling_q20_401cm,1802.347,0.006086995480886119
SiC_15deg,15.0,rolling_q20_401cm,1804.347,0.006544766266363326
SiC_15deg,15.0,rolling_q20_401cm,1806.347,0.007018935572587396
SiC_15deg,15.0,rolling_q20_401cm,1808.347,0.0075478188611765844
SiC_15deg,15.0,rolling_q20_401cm,1810.347,0.007996352249350856
SiC_15deg,15.0,rolling_q20_401cm,1812.347,0.00854850239167451
SiC_15deg,15.0,rolling_q20_401cm,1814.347,0.009087485948935962
SiC_15deg,15.0,rolling_q20_401cm,1816.347,0.00961129955515999
SiC_15deg,15.0,rolling_q20_401cm,1818.347,0.010143930417608136
SiC_15deg,15.0,rolling_q20_401cm,1820.347,0.010561397769809104
SiC_15deg,15.0,rolling_q20_401cm,1822.347,0.010949937077981557
SiC_15deg,15.0,rolling_q20_401cm,1824.347,0.011216866176321836
SiC_15deg,15.0,rolling_q20_401cm,1826.347,0.011510214716363319
SiC_15deg,15.0,rolling_q20_401cm,1828.347,0.012008245417788886
SiC_15deg,15.0,rolling_q20_401cm,1830.347,0.012373722514496114
SiC_15deg,15.0,rolling_q20_401cm,1832.347,0.01283087564644633
SiC_15deg,15.0,rolling_q20_401cm,1834.347,0.01296877967673679
SiC_15deg,15.0,rolling_q20_401cm,1836.347,0.013275238975284457
SiC_15deg,15.0,rolling_q20_401cm,1838.347,0.013383264875077015
SiC_15deg,15.0,rolling_q20_401cm,1840.347,0.013554077039807292
SiC_15deg,15.0,rolling_q20_401cm,1842.347,0.013705446047276191
SiC_15deg,15.0,rolling_q20_401cm,1844.347,0.01395788728358324
SiC_15deg,15.0,rolling_q20_401cm,1846.347,0.014281738790844654
SiC_15deg,15.0,rolling_q20_401cm,1848.347,0.014269891756819779
SiC_15deg,15.0,rolling_q20_401cm,1850.347,0.014362170423417251
SiC_15deg,15.0,rolling_q20_401cm,1852.347,0.014249866347068678
SiC_15deg,15.0,rolling_q20_401cm,1854.347,0.014187385464703576
SiC_15deg,15.0,rolling_q20_401cm,1856.347,0.01435504000744217
SiC_15deg,15.0,rolling_q20_401cm,1858.347,0.014319146183375762
SiC_15deg,15.0,rolling_q20_401cm,1860.347,0.014329602282545898
SiC_15deg,15.0,rolling_q20_401cm,1862.347,0.014310601551840494
SiC_15deg,15.0,rolling_q20_401cm,1864.347,0.014525402683790737
SiC_15deg,15.0,rolling_q20_401cm,1866.347,0.014627143314911049
SiC_15deg,15.0,rolling_q20_401cm,1868.347,0.014386211251840501
SiC_15deg,15.0,rolling_q20_401cm,1870.347,0.014026275975077022
SiC_15deg,15.0,rolling_q20_401cm,1872.347,0.01391202227051269
SiC_15deg,15.0,rolling_q20_401cm,1874.347,0.013786644928811457
SiC_15deg,15.0,rolling_q20_401cm,1876.347,0.01358657095661228
SiC_15deg,15.0,rolling_q20_401cm,1878.347,0.01316692327881147
SiC_15deg,15.0,rolling_q20_401cm,1880.347,0.013078254630263767
SiC_15deg,15.0,rolling_q20_401cm,1882.347,0.01276186339499402
SiC_15deg,15.0,rolling_q20_401cm,1884.347,0.012399813652877843
SiC_15deg,15.0,rolling_q20_401cm,1886.347,0.012141564359784694
SiC_15deg,15.0,rolling_q20_401cm,1888.347,0.011947091060270252
SiC_15deg,15.0,rolling_q20_401cm,1890.347,0.011080005667893243
SiC_15deg,15.0,rolling_q20_401cm,1892.347,0.010496943711591515
SiC_15deg,15.0,rolling_q20_401cm,1894.347,0.009681323608147161
SiC_15deg,15.0,rolling_q20_401cm,1896.347,0.008350215031923373
SiC_15deg,15.0,rolling_q20_401cm,1898.347,0.00759690359354173
SiC_15deg,15.0,rolling_q20_401cm,1900.347,0.0065745395165708025
SiC_15deg,15.0,rolling_q20_401cm,1902.347,0.006294682253500215
SiC_15deg,15.0,rolling_q20_401cm,1904.347,0.00567147291989034
SiC_15deg,15.0,rolling_q20_401cm,1906.347,0.005371727792711832
SiC_15deg,15.0,rolling_q20_401cm,1908.347,0.004959545511384082
SiC_15deg,15.0,rolling_q20_401cm,1910.347,0.004381071481508512
SiC_15deg,15.0,rolling_q20_401cm,1912.347,0.004015081688562459
SiC_15deg,15.0,rolling_q20_401cm,1914.347,0.0035063340602461955
SiC_15deg,15.0,rolling_q20_401cm,1916.347,0.003036880454921591
SiC_15deg,15.0,rolling_q20_401cm,1918.347,0.002714108140637299
SiC_15deg,15.0,rolling_q20_401cm,1920.347,0.002153587292504365
SiC_15deg,15.0,rolling_q20_401cm,1922.347,0.0018235682346205693
SiC_15deg,15.0,rolling_q20_401cm,1924.347,0.001164877266778218
SiC_15deg,15.0,rolling_q20_401cm,1926.347,0.0006225020120064193
SiC_15deg,15.0,rolling_q20_401cm,1928.347,0.00029103295401441834
SiC_15deg,15.0,rolling_q20_401cm,1930.347,-0.00023446646911387667
SiC_15deg,15.0,rolling_q20_401cm,1932.347,-0.0006936271355039172
SiC_15deg,15.0,rolling_q20_401cm,1934.347,-0.0012256041035537415
SiC_15deg,15.0,rolling_q20_401cm,1936.347,-0.001695837422848291
SiC_15deg,15.0,rolling_q20_401cm,1938.347,-0.002008000452157295
SiC_15deg,15.0,rolling_q20_401cm,1940.347,-0.0025175017172466853
SiC_15deg,15.0,rolling_q20_401cm,1942.347,-0.002769575586541313
SiC_15deg,15.0,rolling_q20_401cm,1944.347,-0.003094752567873811
SiC_15deg,15.0,rolling_q20_401cm,1946.347,-0.003567594025364941
SiC_15deg,15.0,rolling_q20_401cm,1948.347,-0.003909468448256155
SiC_15deg,15.0,rolling_q20_401cm,1950.347,-0.004231257336126367
SiC_15deg,15.0,rolling_q20_401cm,1952.347,-0.004386180962418997
SiC_15deg,15.0,rolling_q20_401cm,1954.347,-0.004863193462474881
SiC_15deg,15.0,rolling_q20_401cm,1956.347,-0.005159895308325503
SiC_15deg,15.0,rolling_q20_401cm,1958.347,-0.005325016181354532
SiC_15deg,15.0,rolling_q20_401cm,1960.347,-0.00566502089729873
SiC_15deg,15.0,rolling_q20_401cm,1962.347,-0.005691901766624265
SiC_15deg,15.0,rolling_q20_401cm,1964.347,-0.005926333754798509
SiC_15deg,15.0,rolling_q20_401cm,1966.347,-0.006138325533221774
SiC_15deg,15.0,rolling_q20_401cm,1968.347,-0.006406144762682338
SiC_15deg,15.0,rolling_q20_401cm,1970.347,-0.006497147620981055
SiC_15deg,15.0,rolling_q20_401cm,1972.347,-0.006573336968151657
SiC_15deg,15.0,rolling_q20_401cm,1974.347,-0.006839240356043387
SiC_15deg,15.0,rolling_q20_401cm,1976.347,-0.0066588882593718885
SiC_15deg,15.0,rolling_q20_401cm,1978.347,-0.006677378433429278
SiC_15deg,15.0,rolling_q20_401cm,1980.347,-0.006607832520151237
SiC_15deg,15.0,rolling_q20_401cm,1982.347,-0.0069122822977445725
SiC_15deg,15.0,rolling_q20_401cm,1984.347,-0.006896185385918853
SiC_15deg,15.0,rolling_q20_401cm,1986.347,-0.0066601534396533175
SiC_15deg,15.0,rolling_q20_401cm,1988.347,-0.006399940394010125
SiC_15deg,15.0,rolling_q20_401cm,1990.347,-0.006561276972848308
SiC_15deg,15.0,rolling_q20_401cm,1992.347,-0.006210204552723838
SiC_15deg,15.0,rolling_q20_401cm,1994.347,-0.006108600550856659
SiC_15deg,15.0,rolling_q20_401cm,1996.347,-0.005830404479902242
SiC_15deg,15.0,rolling_q20_401cm,1998.347,-0.005679891837993558
SiC_15deg,15.0,rolling_q20_401cm,2000.347,-0.005238802736541233
SiC_15deg,15.0,rolling_q20_401cm,2002.347,-0.004851751262258371
SiC_15deg,15.0,rolling_q20_401cm,2004.347,-0.0046534279512716065
SiC_15deg,15.0,rolling_q20_401cm,2006.347,-0.004151940514846382
SiC_15deg,15.0,rolling_q20_401cm,2008.347,-0.0038270137091553926
SiC_15deg,15.0,rolling_q20_401cm,2010.347,-0.0033965290953847107
SiC_15deg,15.0,rolling_q20_401cm,2012.347,-0.0031086693384084776
SiC_15deg,15.0,rolling_q20_401cm,2014.347,-0.0026282364322376974
SiC_15deg,15.0,rolling_q20_401cm,2016.347,-0.002220197164134631
SiC_15deg,15.0,rolling_q20_401cm,2018.347,-0.0016697093007677923
SiC_15deg,15.0,rolling_q20_401cm,2020.347,-0.0013712649716034766
SiC_15deg,15.0,rolling_q20_401cm,2022.347,-0.0008244189869562337
SiC_15deg,15.0,rolling_q20_401cm,2024.347,-0.00036776485230891184
SiC_15deg,15.0,rolling_q20_401cm,2026.347,9.269697480165798e-05
SiC_15deg,15.0,rolling_q20_401cm,2028.347,0.00043609159105201115
SiC_15deg,15.0,rolling_q20_401cm,2030.347,0.0010234107029589976
SiC_15deg,15.0,rolling_q20_401cm,2032.347,0.0013090582576495689
SiC_15deg,15.0,rolling_q20_401cm,2034.347,0.0018765688371102083
SiC_15deg,15.0,rolling_q20_401cm,2036.347,0.002304483664496064
SiC_15deg,15.0,rolling_q20_401cm,2038.347,0.0030403493557824555
SiC_15deg,15.0,rolling_q20_401cm,2040.347,0.003414868311591489
SiC_15deg,15.0,rolling_q20_401cm,2042.347,0.003935157735657833
SiC_15deg,15.0,rolling_q20_401cm,2044.347,0.004508932866155805
SiC_15deg,15.0,rolling_q20_401cm,2046.347,0.004796179688977357
SiC_15deg,15.0,rolling_q20_401cm,2048.3469999999998,0.005324180048105974
SiC_15deg,15.0,rolling_q20_401cm,2050.3469999999998,0.0056907159522554245
SiC_15deg,15.0,rolling_q20_401cm,2052.3469999999998,0.0062683198055748495
SiC_15deg,15.0,rolling_q20_401cm,2054.3469999999998,0.006830069083583272
SiC_15deg,15.0,rolling_q20_401cm,2056.3469999999998,0.007180970127981549
SiC_15deg,15.0,rolling_q20_401cm,2058.3469999999998,0.0074513096383549676
SiC_15deg,15.0,rolling_q20_401cm,2060.3469999999998,0.0077598833768719715
SiC_15deg,15.0,rolling_q20_401cm,2062.3469999999998,0.008192765834205666
SiC_15deg,15.0,rolling_q20_401cm,2064.3469999999998,0.008429240624698157
SiC_15deg,15.0,rolling_q20_401cm,2066.3469999999998,0.00894369317984872
SiC_15deg,15.0,rolling_q20_401cm,2068.3469999999998,0.009231754721757466
SiC_15deg,15.0,rolling_q20_401cm,2070.3469999999998,0.009350451904330063
SiC_15deg,15.0,rolling_q20_401cm,2072.3469999999998,0.009627519589915616
SiC_15deg,15.0,rolling_q20_401cm,2074.3469999999998,0.009791493634620561
SiC_15deg,15.0,rolling_q20_401cm,2076.3469999999998,0.010049033171696057
SiC_15deg,15.0,rolling_q20_401cm,2078.3469999999998,0.010282956215533266
SiC_15deg,15.0,rolling_q20_401cm,2080.3469999999998,0.010612298878321406
SiC_15deg,15.0,rolling_q20_401cm,2082.3469999999998,0.010717268240844345
SiC_15deg,15.0,rolling_q20_401cm,2084.3469999999998,0.010872075744780938
SiC_15deg,15.0,rolling_q20_401cm,2086.3469999999998,0.0109216281989358
SiC_15deg,15.0,rolling_q20_401cm,2088.3469999999998,0.011223323019108137
SiC_15deg,15.0,rolling_q20_401cm,2090.3469999999998,0.011192545396031593
SiC_15deg,15.0,rolling_q20_401cm,2092.3469999999998,0.011307579338562466
SiC_15deg,15.0,rolling_q20_401cm,2094.3469999999998,0.01114275276574078
SiC_15deg,15.0,rolling_q20_401cm,2096.3469999999998,0.011186989809309293
SiC_15deg,15.0,rolling_q20_401cm,2098.3469999999998,0.011417565723002341
SiC_15deg,15.0,rolling_q20_401cm,2100.3469999999998,0.011231143590014812
SiC_15deg,15.0,rolling_q20_401cm,2102.3469999999998,0.011289982210969217
SiC_15deg,15.0,rolling_q20_401cm,2104.3469999999998,0.01137176373752513
SiC_15deg,15.0,rolling_q20_401cm,2106.3469999999998,0.011203001613043882
SiC_15deg,15.0,rolling_q20_401cm,2108.3469999999998,0.011084046153500225
SiC_15deg,15.0,rolling_q20_401cm,2110.3469999999998,0.01089326659105208
SiC_15deg,15.0,rolling_q20_401cm,2112.3469999999998,0.010822941316778188
SiC_15deg,15.0,rolling_q20_401cm,2114.3469999999998,0.010889010428811461
SiC_15deg,15.0,rolling_q20_401cm,2116.3469999999998,0.01067316165806492
SiC_15deg,15.0,rolling_q20_401cm,2118.3469999999998,0.010438074435671239
SiC_15deg,15.0,rolling_q20_401cm,2120.3469999999998,0.010441026889807163
SiC_15deg,15.0,rolling_q20_401cm,2122.3469999999998,0.010135455915740913
SiC_15deg,15.0,rolling_q20_401cm,2124.3469999999998,0.009878131337317629
SiC_15deg,15.0,rolling_q20_401cm,2126.3469999999998,0.009886290705575005
SiC_15deg,15.0,rolling_q20_401cm,2128.3469999999998,0.009539325466155766
SiC_15deg,15.0,rolling_q20_401cm,2130.3469999999998,0.008908771661662094
SiC_15deg,15.0,rolling_q20_401cm,2132.3469999999998,0.008567803221342566
SiC_15deg,15.0,rolling_q20_401cm,2134.3469999999998,0.007640444272848211
SiC_15deg,15.0,rolling_q20_401cm,2136.3469999999998,0.007406332380678669
SiC_15deg,15.0,rolling_q20_401cm,2138.3469999999998,0.0069538073966538255
SiC_15deg,15.0,rolling_q20_401cm,2140.3469999999998,0.006654388939184878
SiC_15deg,15.0,rolling_q20_401cm,2142.3469999999998,0.0063170250340163474
SiC_15deg,15.0,rolling_q20_401cm,2144.3469999999998,0.005833493250803233
SiC_15deg,15.0,rolling_q20_401cm,2146.3469999999998,0.0054431634027881075
SiC_15deg,15.0,rolling_q20_401cm,2148.3469999999998,0.005249755956819755
SiC_15deg,15.0,rolling_q20_401cm,2150.3469999999998,0.0049576870066124195
SiC_15deg,15.0,rolling_q20_401cm,2152.3469999999998,0.004404369990637145
SiC_15deg,15.0,rolling_q20_401cm,2154.3469999999998,0.003996292188769955
SiC_15deg,15.0,rolling_q20_401cm,2156.3469999999998,0.0035752248111766125
SiC_15deg,15.0,rolling_q20_401cm,2158.3469999999998,0.003096000081715926
SiC_15deg,15.0,rolling_q20_401cm,2160.3469999999998,0.0027049782105542084
SiC_15deg,15.0,rolling_q20_401cm,2162.3469999999998,0.002273550151010438
SiC_15deg,15.0,rolling_q20_401cm,2164.3469999999998,0.0018102491130437813
SiC_15deg,15.0,rolling_q20_401cm,2166.3469999999998,0.0013926599950895
SiC_15deg,15.0,rolling_q20_401cm,2168.3469999999998,0.0007183399200980088
SiC_15deg,15.0,rolling_q20_401cm,2170.3469999999998,0.0006416110487835734
SiC_15deg,15.0,rolling_q20_401cm,2172.3469999999998,0.0004153763582719892
SiC_15deg,15.0,rolling_q20_401cm,2174.3469999999998,-2.19964822731635e-05
SiC_15deg,15.0,rolling_q20_401cm,2176.3469999999998,-0.0007025758504418402
SiC_15deg,15.0,rolling_q20_401cm,2178.3469999999998,-0.0009587034413129371
SiC_15deg,15.0,rolling_q20_401cm,2180.3469999999998,-0.0012789924257528575
SiC_15deg,15.0,rolling_q20_401cm,2182.3469999999998,-0.0017490219446325852
SiC_15deg,15.0,rolling_q20_401cm,2184.3469999999998,-0.0020539030985743402
SiC_15deg,15.0,rolling_q20_401cm,2186.3469999999998,-0.0024540375743006006
SiC_15deg,15.0,rolling_q20_401cm,2188.3469999999998,-0.002785055388823178
SiC_15deg,15.0,rolling_q20_401cm,2190.3469999999998,-0.0032285451305245918
SiC_15deg,15.0,rolling_q20_401cm,2192.3469999999998,-0.0035964536433878438
SiC_15deg,15.0,rolling_q20_401cm,2194.3469999999998,-0.0039289827662092065
SiC_15deg,15.0,rolling_q20_401cm,2196.3469999999998,-0.004099896532806764
SiC_15deg,15.0,rolling_q20_401cm,2198.3469999999998,-0.004143130203761421
SiC_15deg,15.0,rolling_q20_401cm,2200.3469999999998,-0.004767021176160903
SiC_15deg,15.0,rolling_q20_401cm,2202.3469999999998,-0.004993204587993712
SiC_15deg,15.0,rolling_q20_401cm,2204.3469999999998,-0.0050140673119076235
SiC_15deg,15.0,rolling_q20_401cm,2206.3469999999998,-0.005426203831146894
SiC_15deg,15.0,rolling_q20_401cm,2208.3469999999998,-0.005684173358947749
SiC_15deg,15.0,rolling_q20_401cm,2210.3469999999998,-0.005927808400441688
SiC_15deg,15.0,rolling_q20_401cm,2212.3469999999998,-0.0060428547877860745
SiC_15deg,15.0,rolling_q20_401cm,2214.3469999999998,-0.006171193520083386
SiC_15deg,15.0,rolling_q20_401cm,2216.3469999999998,-0.006233211752101233
SiC_15deg,15.0,rolling_q20_401cm,2218.3469999999998,-0.006619521954176118
SiC_15deg,15.0,rolling_q20_401cm,2220.3469999999998,-0.006554027149611704
SiC_15deg,15.0,rolling_q20_401cm,2222.3469999999998,-0.006574180741520415
SiC_15deg,15.0,rolling_q20_401cm,2224.3469999999998,-0.006672825311230037
SiC_15deg,15.0,rolling_q20_401cm,2226.3469999999998,-0.006641089069943514
SiC_15deg,15.0,rolling_q20_401cm,2228.3469999999998,-0.00661368641102267
SiC_15deg,15.0,rolling_q20_401cm,2230.3469999999998,-0.00673447933242763
SiC_15deg,15.0,rolling_q20_401cm,2232.3469999999998,-0.006649901313962871
SiC_15deg,15.0,rolling_q20_401cm,2234.3469999999998,-0.006527979451514789
SiC_15deg,15.0,rolling_q20_401cm,2236.3469999999998,-0.0064425574490251675
SiC_15deg,15.0,rolling_q20_401cm,2238.3469999999998,-0.0063681007237139115
SiC_15deg,15.0,rolling_q20_401cm,2240.3469999999998,-0.006153492852344846
SiC_15deg,15.0,rolling_q20_401cm,2242.3469999999998,-0.005952725514585285
SiC_15deg,15.0,rolling_q20_401cm,2244.3469999999998,-0.005719701993838368
SiC_15deg,15.0,rolling_q20_401cm,2246.3469999999998,-0.005666787081390319
SiC_15deg,15.0,rolling_q20_401cm,2248.3469999999998,-0.005506678252344745
SiC_15deg,15.0,rolling_q20_401cm,2250.3469999999998,-0.005228396640726331
SiC_15deg,15.0,rolling_q20_401cm,2252.3469999999998,-0.005016950561888197
SiC_15deg,15.0,rolling_q20_401cm,2254.3469999999998,-0.004665000472469235
SiC_15deg,15.0,rolling_q20_401cm,2256.3469999999998,-0.004504843712718172
SiC_15deg,15.0,rolling_q20_401cm,2258.3469999999998,-0.004070698456494161
SiC_15deg,15.0,rolling_q20_401cm,2260.3469999999998,-0.004011673590518796
SiC_15deg,15.0,rolling_q20_401cm,2262.3469999999998,-0.0037560570043835852
SiC_15deg,15.0,rolling_q20_401cm,2264.3469999999998,-0.0034734450363696225
SiC_15deg,15.0,rolling_q20_401cm,2266.3469999999998,-0.002997787420601973
SiC_15deg,15.0,rolling_q20_401cm,2268.3469999999998,-0.0028057902411413884
SiC_15deg,15.0,rolling_q20_401cm,2270.3469999999998,-0.002331126448347294
SiC_15deg,15.0,rolling_q20_401cm,2272.3469999999998,-0.0021723263342948453
SiC_15deg,15.0,rolling_q20_401cm,2274.3469999999998,-0.0019294821869918779
SiC_15deg,15.0,rolling_q20_401cm,2276.3469999999998,-0.0015158554784857072
SiC_15deg,15.0,rolling_q20_401cm,2278.3469999999998,-0.0012195732963282426
SiC_15deg,15.0,rolling_q20_401cm,2280.3469999999998,-0.0008166729486101822
SiC_15deg,15.0,rolling_q20_401cm,2282.3469999999998,-0.0004361067404799481
SiC_15deg,15.0,rolling_q20_401cm,2284.3469999999998,-0.00011807700172222898
SiC_15deg,15.0,rolling_q20_401cm,2286.3469999999998,0.00025992527006191016
SiC_15deg,15.0,rolling_q20_401cm,2288.3469999999998,0.0003579388410165072
SiC_15deg,15.0,rolling_q20_401cm,2290.3469999999998,0.00040607422317403977
SiC_15deg,15.0,rolling_q20_401cm,2292.3469999999998,0.0004928285136304154
SiC_15deg,15.0,rolling_q20_401cm,2294.3469999999998,0.0003295709455807803
SiC_15deg,15.0,rolling_q20_401cm,2296.3469999999998,0.0005639282368670438
SiC_15deg,15.0,rolling_q20_401cm,2298.3469999999998,0.0005892072968254323
SiC_15deg,15.0,rolling_q20_401cm,2300.3469999999998,0.0008516278439208423
SiC_15deg,15.0,rolling_q20_401cm,2302.3469999999998,0.001243765314875188
SiC_15deg,15.0,rolling_q20_401cm,2304.3469999999998,0.0012020882760784544
SiC_15deg,15.0,rolling_q20_401cm,2306.3469999999998,0.0009976302352072961
SiC_15deg,15.0,rolling_q20_401cm,2308.3469999999998,0.0010056538082362774
SiC_15deg,15.0,rolling_q20_401cm,2310.3469999999998,0.0013756979949582347
SiC_15deg,15.0,rolling_q20_401cm,2312.3469999999998,0.0018267745731739547
SiC_15deg,15.0,rolling_q20_401cm,2314.3469999999998,0.002608037683962365
SiC_15deg,15.0,rolling_q20_401cm,2316.3469999999998,0.0030797721679873533
SiC_15deg,15.0,rolling_q20_401cm,2318.3469999999998,0.0031734491796056017
SiC_15deg,15.0,rolling_q20_401cm,2320.3469999999998,0.0033704553276330527
SiC_15deg,15.0,rolling_q20_401cm,2322.3469999999998,0.003248912538734243
SiC_15deg,15.0,rolling_q20_401cm,2324.3469999999998,0.0029792401957521573
SiC_15deg,15.0,rolling_q20_401cm,2326.3469999999998,0.002919847612800701
SiC_15deg,15.0,rolling_q20_401cm,2328.3469999999998,0.002816585041507723
SiC_15deg,15.0,rolling_q20_401cm,2330.3469999999998,0.003025750963837974
SiC_15deg,15.0,rolling_q20_401cm,2332.3469999999998,0.0028849511690245953
SiC_15deg,15.0,rolling_q20_401cm,2334.3469999999998,0.0026749261638379083
